Results for running dominion tests
unittest1.c
>>>>>>    IS GAME OVER TESTING     <<<<<<
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 0,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 0,  gold quantity: 0,  adventurer quantity: 0,  council_room quantity: 387389207,  feast quantity: 387389207,  gardens quantity: 387389207,  mine quantity: 387389207,  remodel quantity: 387389207,  smithy quantity: 387389207,  village quantity: 387389207,  baron quantity: 387389207,  great_hall quantity: 387389207,  minion quantity: 387389207,  steward quantity: 387389207,  tribute quantity: 387389207,  ambassador quantity: 387389207,  cutpurse quantity: 387389207,  embargo quantity: 387389207,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 387389207,  tribute quantity: 387389207,  ambassador quantity: 387389207,  cutpurse quantity: 387389207,  embargo quantity: 387389207,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 0,  tribute quantity: 387389207,  ambassador quantity: 387389207,  cutpurse quantity: 387389207,  embargo quantity: 387389207,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 387389207,  ambassador quantity: 387389207,  cutpurse quantity: 387389207,  embargo quantity: 387389207,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 0,  ambassador quantity: 387389207,  cutpurse quantity: 387389207,  embargo quantity: 387389207,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 1,  ambassador quantity: 387389207,  cutpurse quantity: 387389207,  embargo quantity: 387389207,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 1,  ambassador quantity: 0,  cutpurse quantity: 387389207,  embargo quantity: 387389207,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 1,  ambassador quantity: 1,  cutpurse quantity: 387389207,  embargo quantity: 387389207,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 1,  ambassador quantity: 1,  cutpurse quantity: 0,  embargo quantity: 387389207,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 1,  ambassador quantity: 1,  cutpurse quantity: 1,  embargo quantity: 387389207,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 1,  ambassador quantity: 1,  cutpurse quantity: 1,  embargo quantity: 0,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 1,  ambassador quantity: 1,  cutpurse quantity: 1,  embargo quantity: 1,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 1,  ambassador quantity: 1,  cutpurse quantity: 1,  embargo quantity: 1,  outpost quantity: 0,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 1,  ambassador quantity: 1,  cutpurse quantity: 1,  embargo quantity: 1,  outpost quantity: 1,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 1,  ambassador quantity: 1,  cutpurse quantity: 1,  embargo quantity: 1,  outpost quantity: 1,  salvager quantity: 0,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 1,  ambassador quantity: 1,  cutpurse quantity: 1,  embargo quantity: 1,  outpost quantity: 1,  salvager quantity: 1,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 1,  ambassador quantity: 1,  cutpurse quantity: 1,  embargo quantity: 1,  outpost quantity: 1,  salvager quantity: 1,  sea_hag quantity: 0,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 1,  ambassador quantity: 1,  cutpurse quantity: 1,  embargo quantity: 1,  outpost quantity: 1,  salvager quantity: 1,  sea_hag quantity: 1,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 1,  ambassador quantity: 1,  cutpurse quantity: 1,  embargo quantity: 1,  outpost quantity: 1,  salvager quantity: 1,  sea_hag quantity: 1,  treasure_map quantity: 0, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 0,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 1,  gardens quantity: 1,  mine quantity: 1,  remodel quantity: 1,  smithy quantity: 1,  village quantity: 1,  baron quantity: 1,  great_hall quantity: 1,  minion quantity: 1,  steward quantity: 1,  tribute quantity: 1,  ambassador quantity: 1,  cutpurse quantity: 1,  embargo quantity: 1,  outpost quantity: 1,  salvager quantity: 1,  sea_hag quantity: 1,  treasure_map quantity: 1, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 1,  adventurer quantity: 0,  council_room quantity: 387389207,  feast quantity: 387389207,  gardens quantity: 387389207,  mine quantity: 387389207,  remodel quantity: 387389207,  smithy quantity: 387389207,  village quantity: 387389207,  baron quantity: 387389207,  great_hall quantity: 387389207,  minion quantity: 387389207,  steward quantity: 387389207,  tribute quantity: 387389207,  ambassador quantity: 387389207,  cutpurse quantity: 387389207,  embargo quantity: 387389207,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 1,  adventurer quantity: 1,  council_room quantity: 387389207,  feast quantity: 387389207,  gardens quantity: 387389207,  mine quantity: 387389207,  remodel quantity: 387389207,  smithy quantity: 387389207,  village quantity: 387389207,  baron quantity: 387389207,  great_hall quantity: 387389207,  minion quantity: 387389207,  steward quantity: 387389207,  tribute quantity: 387389207,  ambassador quantity: 387389207,  cutpurse quantity: 387389207,  embargo quantity: 387389207,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 1,  adventurer quantity: 1,  council_room quantity: 0,  feast quantity: 387389207,  gardens quantity: 387389207,  mine quantity: 387389207,  remodel quantity: 387389207,  smithy quantity: 387389207,  village quantity: 387389207,  baron quantity: 387389207,  great_hall quantity: 387389207,  minion quantity: 387389207,  steward quantity: 387389207,  tribute quantity: 387389207,  ambassador quantity: 387389207,  cutpurse quantity: 387389207,  embargo quantity: 387389207,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
isGameOver(): PASS for  curse quantity: 0,  estate quantity: 1,  duchy quantity: 387389207,  province quantity: 387389207,  copper quantity: 0,  silver quantity: 1,  gold quantity: 1,  adventurer quantity: 1,  council_room quantity: 1,  feast quantity: 387389207,  gardens quantity: 387389207,  mine quantity: 387389207,  remodel quantity: 387389207,  smithy quantity: 387389207,  village quantity: 387389207,  baron quantity: 387389207,  great_hall quantity: 387389207,  minion quantity: 387389207,  steward quantity: 387389207,  tribute quantity: 387389207,  ambassador quantity: 387389207,  cutpurse quantity: 387389207,  embargo quantity: 387389207,  outpost quantity: 387389207,  salvager quantity: 387389207,  sea_hag quantity: 387389207,  treasure_map quantity: 387389207, 
